service,folder,file,type,link,media name,mediafolder,folder match
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-of-diagnostic-logs.md , Article  , monitoring-diagnostic-logs-schema.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-of-diagnostic-logs.md , Article  , monitoring-stream-diagnostic-logs-to-event-hubs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-of-diagnostic-logs.md , Article  , ../log-analytics/log-analytics-azure-storage.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitoring-overview-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitor-alerts-unified-usage.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , ./monitoring-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitoring-alerts-extend-tool.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitoring-activity-log-alerts-on-service-notifications.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , ../application-insights/app-insights-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , ../application-insights/app-insights-monitor-web-app-availability.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitor-alerts-unified-usage.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitor-alerts-unified-log.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitoring-near-real-time-metric-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-overview-unified-alerts.md , Article  , monitoring-activity-log-alerts-new-experience.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-partners.md , Article  , monitoring-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-partners.md , Article  , monitoring-rest-api-walkthrough.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-partners.md , Article  , monitoring-stream-activity-logs-event-hubs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-partners.md , Article  , monitoring-stream-diagnostic-logs-to-event-hubs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-rest-api-walkthrough.md , Article  , ../azure-resource-manager/resource-group-create-service-principal-portal.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-rest-api-walkthrough.md , Article  , ../active-directory/active-directory-authentication-libraries.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-rest-api-walkthrough.md , Article  , monitoring-overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-rest-api-walkthrough.md , Article  , monitoring-supported-metrics.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , monitoring-overview-unified-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , insights-cli-samples.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , monitoring-overview-of-diagnostic-logs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , monitoring-overview-activity-logs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , monitoring-overview-of-diagnostic-logs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , monitoring-overview-activity-logs.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , monitoring-overview-unified-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , ../role-based-access-control/custom-roles.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , ../role-based-access-control/overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , ../storage/common/storage-network-security.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , ../role-based-access-control/overview.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-roles-permissions-security.md , Article  , monitoring-overview.md,,,
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../log-analytics/log-analytics-data-collector-api.md,../log-analytics/log-analytics-data-collector-api.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../log-analytics/log-analytics-get-started.md,../log-analytics/log-analytics-get-started.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../automation/automation-offering-get-started.md,../automation/automation-offering-get-started.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../automation/automation-integration-modules.md,../automation/automation-integration-modules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ..\automation\automation-variables.md,../automation/automation-variables.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../automation/automation-graphical-authoring-intro.md,../automation/automation-graphical-authoring-intro.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../automation/automation-testing-runbook.md,../automation/automation-testing-runbook.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../automation/automation-runbook-output-and-messages.md,../automation/automation-runbook-output-and-messages.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../automation/automation-schedules.md,../automation/automation-schedules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../automation/automation-runbook-execution.md,../automation/automation-runbook-execution.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../log-analytics/log-analytics-view-designer.md,../log-analytics/log-analytics-view-designer.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , ../log-analytics/log-analytics-data-collector-api.md,../log-analytics/log-analytics-data-collector-api.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-runbook-datacollect.md , Article  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  , ../log-analytics/log-analytics-quick-create-workspace.md,../log-analytics/log-analytics-quick-create-workspace.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  ,  monitoring-service-map-configure.md,monitoring-service-map-configure.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  , monitoring-vminsights-overview.md,monitoring-vminsights-overview.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map.md , Article  ,  monitoring-service-map-configure.md,monitoring-service-map-configure.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , ../log-analytics/log-analytics-oms-gateway.md,../log-analytics/log-analytics-oms-gateway.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  ,  monitoring-service-map.md,monitoring-service-map.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , ../log-analytics/log-analytics-concept-hybrid.md,../log-analytics/log-analytics-concept-hybrid.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , ../log-analytics/log-analytics-concept-hybrid.md,../log-analytics/log-analytics-concept-hybrid.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  , ../log-analytics/log-analytics-agent-linux-support.md,../log-analytics/log-analytics-agent-linux-support.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-configure.md , Article  ,  monitoring-service-map.md,monitoring-service-map.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-scom.md , Article  ,  monitoring-service-map.md,monitoring-service-map.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-scom.md , Article  , https://github.com/MicrosoftDocs/azure-docs-pr/pull/azure-monitor/overview.md,https://github.com/MicrosoftDocs/azure-docs-pr/pull/azure-monitor/overview.md,https:,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-service-map-scom.md , Article  , https://github.com/MicrosoftDocs/azure-docs-pr/pull/azure-monitor/overview.md,https://github.com/MicrosoftDocs/azure-docs-pr/pull/azure-monitor/overview.md,https:,FALSE
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-service-notifications.md , Article  , monitoring-activity-log-alerts-on-service-notifications.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-service-notifications.md , Article  , monitoring-activity-log-alerts-on-service-notifications.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-service-notifications.md , Article  , monitoring-activity-log-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-sms-alert-behavior.md , Article  , monitoring-overview-alerts.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-sms-alert-behavior.md , Article  , monitoring-alerts-rate-limiting.md,,,
monitoring-and-diagnostics ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring-and-diagnostics , monitoring-sms-alert-behavior.md , Article  , monitoring-action-groups.md,,,
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-agenthealth.md , Article  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-agenthealth.md , Article  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-agenthealth.md , Article  , ../log-analytics/log-analytics-add-solutions.md,../log-analytics/log-analytics-add-solutions.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-agenthealth.md , Article  , ../log-analytics/log-analytics-alerts.md,../log-analytics/log-analytics-alerts.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , ../log-analytics/log-analytics-log-search.md,../log-analytics/log-analytics-log-search.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , ../monitoring/monitoring-solutions.md,../monitoring/monitoring-solutions.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , ../log-analytics/log-analytics-data-sources.md,../log-analytics/log-analytics-data-sources.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , ../log-analytics/log-analytics-dashboards.md,../log-analytics/log-analytics-dashboards.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solution-office-365.md , Article  , ../log-analytics/log-analytics-alerts.md,../log-analytics/log-analytics-alerts.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions.md , Article  , ../monitoring/monitoring-solutions-creating.md,../monitoring/monitoring-solutions-creating.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions.md , Article  , ../automation/automation-security-overview.md,../automation/automation-security-overview.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions.md , Article  , monitoring-solutions-inventory.md,monitoring-solutions-inventory.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , ../log-analytics/log-analytics-template-workspace-configuration.md,../log-analytics/log-analytics-template-workspace-configuration.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , ../log-analytics/log-analytics-view-designer-tiles.md,../log-analytics/log-analytics-view-designer-tiles.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , ../automation/automation-schedules.md,../automation/automation-schedules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-creating.md,monitoring-solutions-creating.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-resources-searches-alerts.md,monitoring-solutions-resources-searches-alerts.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-resources-views.md,monitoring-solutions-resources-views.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , monitoring-solutions-resources-automation.md,monitoring-solutions-resources-automation.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , ../automation/automation-schedules.md,../automation/automation-schedules.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , ../log-analytics/log-analytics-view-designer-parts.md,../log-analytics/log-analytics-view-designer-parts.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-best-practices.md , Article  , ../log-analytics/log-analytics-view-designer-tiles.md,../log-analytics/log-analytics-view-designer-tiles.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  ,  monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  ,  monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../azure-resource-manager/resource-manager-template-walkthrough.md,../azure-resource-manager/resource-manager-template-walkthrough.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../log-analytics/log-analytics-data-sources.md,../log-analytics/log-analytics-data-sources.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../automation/automation-runbook-types.md,../automation/automation-runbook-types.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../log-analytics/log-analytics-log-searches.md,../log-analytics/log-analytics-log-searches.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../log-analytics/log-analytics-view-designer-parts.md,../log-analytics/log-analytics-view-designer-parts.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../log-analytics/log-analytics-alerts-actions.md,../log-analytics/log-analytics-alerts-actions.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../log-analytics/log-analytics-view-designer-parts.md,../log-analytics/log-analytics-view-designer-parts.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../log-analytics/log-analytics-view-designer.md,../log-analytics/log-analytics-view-designer.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  ,  monitoring-solutions-solution-file.md,monitoring-solutions-solution-file.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../azure-resource-manager/resource-group-template-deploy.md,../azure-resource-manager/resource-group-template-deploy.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../marketplace/marketplace-publishers-guide.md,../marketplace/marketplace-publishers-guide.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-creating.md , Article  , ../azure-resource-manager/resource-group-authoring-templates.md,../azure-resource-manager/resource-group-authoring-templates.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , monitoring-solutions.md,monitoring-solutions.md,#VALUE!,#VALUE!
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-om-agents.md,../log-analytics/log-analytics-om-agents.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-oms-gateway.md,../log-analytics/log-analytics-oms-gateway.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-activity.md,../log-analytics/log-analytics-activity.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-ad-assessment.md,../log-analytics/log-analytics-ad-assessment.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-ad-replication-status.md,../log-analytics/log-analytics-ad-replication-status.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../operations-management-suite/oms-solution-agenthealth.md,../operations-management-suite/oms-solution-agenthealth.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-solution-alert-management.md,../log-analytics/log-analytics-solution-alert-management.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-solution-alert-management.md,../log-analytics/log-analytics-solution-alert-management.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-solution-alert-management.md,../log-analytics/log-analytics-solution-alert-management.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../site-recovery/site-recovery-overview.md,../site-recovery/site-recovery-overview.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-app-insights-connector.md,../log-analytics/log-analytics-app-insights-connector.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../automation/automation-hybrid-runbook-worker.md,../automation/automation-hybrid-runbook-worker.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-azure-networking-analytics.md,../log-analytics/log-analytics-azure-networking-analytics.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-azure-networking-analytics.md,../log-analytics/log-analytics-azure-networking-analytics.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-azure-sql.md,../log-analytics/log-analytics-azure-sql.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-capacity.md,../log-analytics/log-analytics-capacity.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-change-tracking.md,../log-analytics/log-analytics-change-tracking.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-change-tracking.md,../log-analytics/log-analytics-change-tracking.md,..,FALSE
monitoring ,C:\Users\bwren\Git\azure-docs-pr\articles\monitoring , monitoring-solutions-inventory.md , Article  , ../log-analytics/log-analytics-containers.md,../log-analytics/log-analytics-containers.md,..,FALSE
